huc12_id,year,irrwdtot_mgd,irrwdsw_mgd,irrwdgw_mgd
120200020306,2003,0.0,0.0,0.0
120200020306,2004,0.0,0.0,0.0
120200020306,2005,0.0,0.0,0.0
120200020306,2006,0.0,0.0,0.0
120200020306,2007,0.0,0.0,0.0
120200020306,2008,0.0,0.0,0.0
120200020306,2009,0.0,0.0,0.0
120200020306,2010,0.0,0.0,0.0
120200020306,2011,0.0,0.0,0.0
120200020306,2012,0.0,0.0,0.0
120200020306,2013,0.0,0.0,0.0
120200020306,2014,0.0,0.0,0.0
120200020306,2015,0.0,0.0,0.0
120200020306,2016,0.0,0.0,0.0
120200020306,2017,0.0,0.0,0.0
120200020306,2018,0.0,0.0,0.0
120200020306,2019,0.0,0.0,0.0
120200020306,2020,0.0,0.0,0.0
120200020307,2000,0.0,0.0,0.0
120200020307,2001,0.0,0.0,0.0
120200020307,2002,0.0,0.0,0.0
120200020307,2003,0.0,0.0,0.0
120200020307,2004,0.0,0.0,0.0
120200020307,2005,0.0,0.0,0.0
120200020307,2006,0.0,0.0,0.0
120200020307,2007,0.0,0.0,0.0
120200020307,2008,0.0,0.0,0.0
120200020307,2009,0.0,0.0,0.0
120200020307,2010,0.0,0.0,0.0
120200020307,2011,0.0,0.0,0.0
120200020307,2012,0.0,0.0,0.0
120200020307,2013,0.0,0.0,0.0
120200020307,2014,0.0,0.0,0.0
120200020307,2015,0.0,0.0,0.0
120200020307,2016,0.0,0.0,0.0
120200020307,2017,0.0,0.0,0.0
120200020307,2018,0.0,0.0,0.0
120200020307,2019,0.0,0.0,0.0
120200020307,2020,0.0,0.0,0.0
120200020308,2000,0.0,0.0,0.0
120200020308,2001,0.0,0.0,0.0
120200020308,2002,0.0,0.0,0.0
120200020308,2003,0.0,0.0,0.0
120200020308,2004,0.0,0.0,0.0
120200020308,2005,0.0,0.0,0.0
120200020308,2006,0.0,0.0,0.0
120200020308,2007,0.0,0.0,0.0
120200020308,2008,0.0,0.0,0.0
120200020308,2009,0.0,0.0,0.0
120200020308,2010,0.0,0.0,0.0
120200020308,2011,0.0,0.0,0.0
120200020308,2012,0.0,0.0,0.0
120200020308,2013,0.0,0.0,0.0
120200020308,2014,0.0,0.0,0.0
120200020308,2015,0.0,0.0,0.0
120200020308,2016,0.0,0.0,0.0
120200020308,2017,0.0,0.0,0.0
120200020308,2018,0.0,0.0,0.0
120200020308,2019,0.0,0.0,0.0
120200020308,2020,0.0,0.0,0.0
120200020401,2000,0.0,0.0,0.0
120200020401,2001,0.0,0.0,0.0
120200020401,2002,0.0,0.0,0.0
120200020401,2003,0.0,0.0,0.0
120200020401,2004,0.0,0.0,0.0
120200020401,2005,0.0,0.0,0.0
120200020401,2006,0.0,0.0,0.0
120200020401,2007,0.0,0.0,0.0
120200020401,2008,0.0,0.0,0.0
120200020401,2009,0.0,0.0,0.0
120200020401,2010,0.0,0.0,0.0
120200020401,2011,0.0,0.0,0.0
120200020401,2012,0.0,0.0,0.0
120200020401,2013,0.0,0.0,0.0
120200020401,2014,0.0,0.0,0.0
120200020401,2015,0.0,0.0,0.0
120200020401,2016,0.0,0.0,0.0
120200020401,2017,0.0,0.0,0.0
120200020401,2018,0.0,0.0,0.0
120200020401,2019,0.0,0.0,0.0
120200020401,2020,0.0,0.0,0.0
120200020402,2000,0.0,0.0,0.0
120200020402,2001,0.0,0.0,0.0
120200020402,2002,0.0,0.0,0.0
120200020402,2003,0.0,0.0,0.0
120200020402,2004,0.0,0.0,0.0
120200020402,2005,0.0,0.0,0.0
120200020402,2006,0.0,0.0,0.0
120200020402,2007,0.0,0.0,0.0
120200020402,2008,0.0,0.0,0.0
120200020402,2009,0.0,0.0,0.0
120200020402,2010,0.0,0.0,0.0
120200020402,2011,0.0,0.0,0.0
120200020402,2012,0.0,0.0,0.0
120200020402,2013,0.0,0.0,0.0
120200020402,2014,0.0,0.0,0.0
120200020402,2015,0.0,0.0,0.0
120200020402,2016,0.0,0.0,0.0
120200020402,2017,0.0,0.0,0.0
120200020402,2018,0.0,0.0,0.0
120200020402,2019,0.0,0.0,0.0
120200020402,2020,0.0,0.0,0.0
120200020403,2000,0.0,0.0,0.0
120200020403,2001,0.0,0.0,0.0
120200020403,2002,0.0,0.0,0.0
120200020403,2003,0.0,0.0,0.0
120200020403,2004,0.0,0.0,0.0
120200020403,2005,0.0,0.0,0.0
120200020403,2006,0.0,0.0,0.0
120200020403,2007,0.0,0.0,0.0
120200020403,2008,0.0,0.0,0.0
120200020403,2009,0.0,0.0,0.0
120200020403,2010,0.0,0.0,0.0
120200020403,2011,0.0,0.0,0.0
120200020403,2012,0.0,0.0,0.0
120200020403,2013,0.0,0.0,0.0
120200020403,2014,0.0,0.0,0.0
120200020403,2015,0.0,0.0,0.0
120200020403,2016,0.0,0.0,0.0
120200020403,2017,0.0,0.0,0.0
120200020403,2018,0.0,0.0,0.0
120200020403,2019,0.0,0.0,0.0
120200020403,2020,0.0,0.0,0.0
120200020404,2000,0.0,0.0,0.0
120200020404,2001,0.0,0.0,0.0
120200020404,2002,0.0,0.0,0.0
120200020404,2003,0.0,0.0,0.0
120200020404,2004,0.0,0.0,0.0
120200020404,2005,0.0,0.0,0.0
120200020404,2006,0.0,0.0,0.0
120200020404,2007,0.0,0.0,0.0
120200020404,2008,0.0,0.0,0.0
120200020404,2009,0.0,0.0,0.0
120200020404,2010,0.0,0.0,0.0
120200020404,2011,0.0,0.0,0.0
120200020404,2012,0.0,0.0,0.0
120200020404,2013,0.0,0.0,0.0
120200020404,2014,0.0,0.0,0.0
120200020404,2015,0.0,0.0,0.0
120200020404,2016,0.0,0.0,0.0
120200020404,2017,0.0,0.0,0.0
120200020404,2018,0.0,0.0,0.0
120200020404,2019,0.0,0.0,0.0
120200020404,2020,0.0,0.0,0.0
120200020405,2000,0.0,0.0,0.0
120200020405,2001,0.0,0.0,0.0
120200020405,2002,0.0,0.0,0.0
120200020405,2003,0.0,0.0,0.0
120200020405,2004,0.0,0.0,0.0
120200020405,2005,0.0,0.0,0.0
120200020405,2006,0.0,0.0,0.0
120200020405,2007,0.0,0.0,0.0
120200020405,2008,0.0,0.0,0.0
120200020405,2009,0.0,0.0,0.0
120200020405,2010,0.0,0.0,0.0
120200020405,2011,0.0,0.0,0.0
120200020405,2012,0.0,0.0,0.0
120200020405,2013,0.0,0.0,0.0
120200020405,2014,0.0,0.0,0.0
120200020405,2015,0.0,0.0,0.0
120200020405,2016,0.0,0.0,0.0
120200020405,2017,0.0,0.0,0.0
120200020405,2018,0.0,0.0,0.0
120200020405,2019,0.0,0.0,0.0
120200020405,2020,0.0,0.0,0.0
120200020406,2000,0.0,0.0,0.0
120200020406,2001,0.0,0.0,0.0
120200020406,2002,0.0,0.0,0.0
120200020406,2003,0.0,0.0,0.0
120200020406,2004,0.0,0.0,0.0
120200020406,2005,0.0,0.0,0.0
120200020406,2006,0.0,0.0,0.0
120200020406,2007,0.0,0.0,0.0
120200020406,2008,0.0,0.0,0.0
120200020406,2009,0.0,0.0,0.0
120200020406,2010,0.0,0.0,0.0
120200020406,2011,0.0,0.0,0.0
120200020406,2012,0.0,0.0,0.0
120200020406,2013,0.0,0.0,0.0
120200020406,2014,0.0,0.0,0.0
120200020406,2015,0.0,0.0,0.0
120200020406,2016,0.0,0.0,0.0
120200020406,2017,0.0,0.0,0.0
120200020406,2018,0.0,0.0,0.0
120200020406,2019,0.0,0.0,0.0
120200020406,2020,0.0,0.0,0.0
120200020407,2000,0.0,0.0,0.0
120200020407,2001,0.0,0.0,0.0
120200020407,2002,0.0,0.0,0.0
120200020407,2003,0.0,0.0,0.0
120200020407,2004,0.0,0.0,0.0
120200020407,2005,0.0,0.0,0.0
120200020407,2006,0.0,0.0,0.0
120200020407,2007,0.0,0.0,0.0
120200020407,2008,0.0,0.0,0.0
120200020407,2009,0.0,0.0,0.0
120200020407,2010,0.0,0.0,0.0
120200020407,2011,0.0,0.0,0.0
120200020407,2012,0.0,0.0,0.0
120200020407,2013,0.0,0.0,0.0
120200020407,2014,0.0,0.0,0.0
120200020407,2015,0.0,0.0,0.0
120200020407,2016,0.0,0.0,0.0
120200020407,2017,0.0,0.0,0.0
120200020407,2018,0.0,0.0,0.0
120200020407,2019,0.0,0.0,0.0
120200020407,2020,0.0,0.0,0.0
120200020408,2000,0.0,0.0,0.0
120200020408,2001,0.0,0.0,0.0
120200020408,2002,0.0,0.0,0.0
120200020408,2003,0.0,0.0,0.0
120200020408,2004,0.0,0.0,0.0
120200020408,2005,0.0,0.0,0.0
120200020408,2006,0.0,0.0,0.0
120200020408,2007,0.0,0.0,0.0
120200020408,2008,0.0,0.0,0.0
120200020408,2009,0.0,0.0,0.0
120200020408,2010,0.0,0.0,0.0
120200020408,2011,0.0,0.0,0.0
120200020408,2012,0.0,0.0,0.0
120200020408,2013,0.0,0.0,0.0
120200020408,2014,0.0,0.0,0.0
120200020408,2015,0.0,0.0,0.0
120200020408,2016,0.0,0.0,0.0
120200020408,2017,0.0,0.0,0.0
120200020408,2018,0.0,0.0,0.0
120200020408,2019,0.0,0.0,0.0
120200020408,2020,0.0,0.0,0.0
120200020409,2000,0.0,0.0,0.0
120200020409,2001,0.0,0.0,0.0
120200020409,2002,0.0,0.0,0.0
120200020409,2003,0.0,0.0,0.0
120200020409,2004,0.0,0.0,0.0
120200020409,2005,0.0,0.0,0.0
120200020409,2006,0.0,0.0,0.0
120200020409,2007,0.0,0.0,0.0
120200020409,2008,0.0,0.0,0.0
120200020409,2009,0.0,0.0,0.0
120200020409,2010,0.0,0.0,0.0
120200020409,2011,0.0,0.0,0.0
120200020409,2012,0.0,0.0,0.0
120200020409,2013,0.0,0.0,0.0
120200020409,2014,0.0,0.0,0.0
120200020409,2015,0.0,0.0,0.0
120200020409,2016,0.0,0.0,0.0
120200020409,2017,0.0,0.0,0.0
120200020409,2018,0.0,0.0,0.0
120200020409,2019,0.0,0.0,0.0
120200020409,2020,0.0,0.0,0.0
120200020501,2000,0.0,0.0,0.0
120200020501,2001,0.0,0.0,0.0
120200020501,2002,0.0,0.0,0.0
120200020501,2003,0.0,0.0,0.0
120200020501,2004,0.0,0.0,0.0
120200020501,2005,0.0,0.0,0.0
120200020501,2006,0.0,0.0,0.0
120200020501,2007,0.0,0.0,0.0
120200020501,2008,0.0,0.0,0.0
120200020501,2009,0.0,0.0,0.0
120200020501,2010,0.0,0.0,0.0
120200020501,2011,0.0,0.0,0.0
120200020501,2012,0.0,0.0,0.0
120200020501,2013,0.0,0.0,0.0
120200020501,2014,0.0,0.0,0.0
120200020501,2015,0.0,0.0,0.0
120200020501,2016,0.0,0.0,0.0
120200020501,2017,0.0,0.0,0.0
120200020501,2018,0.0,0.0,0.0
120200020501,2019,0.0,0.0,0.0
120200020501,2020,0.0,0.0,0.0
120200020502,2000,0.0,0.0,0.0
120200020502,2001,0.0,0.0,0.0
120200020502,2002,0.0,0.0,0.0
120200020502,2003,0.0,0.0,0.0
120200020502,2004,0.0,0.0,0.0
120200020502,2005,0.0,0.0,0.0
120200020502,2006,0.0,0.0,0.0
120200020502,2007,0.0,0.0,0.0
120200020502,2008,0.0,0.0,0.0
120200020502,2009,0.0,0.0,0.0
120200020502,2010,0.0,0.0,0.0
120200020502,2011,0.0,0.0,0.0
120200020502,2012,0.0,0.0,0.0
120200020502,2013,0.0,0.0,0.0
120200020502,2014,0.0,0.0,0.0
120200020502,2015,0.0,0.0,0.0
120200020502,2016,0.0,0.0,0.0
120200020502,2017,0.0,0.0,0.0
120200020502,2018,0.0,0.0,0.0
120200020502,2019,0.0,0.0,0.0
120200020502,2020,0.0,0.0,0.0
120200020503,2000,0.0,0.0,0.0
120200020503,2001,0.0,0.0,0.0
120200020503,2002,0.0,0.0,0.0
120200020503,2003,0.0,0.0,0.0
120200020503,2004,0.0,0.0,0.0
120200020503,2005,0.0,0.0,0.0
120200020503,2006,0.0,0.0,0.0
120200020503,2007,0.0,0.0,0.0
120200020503,2008,0.0,0.0,0.0
120200020503,2009,0.0,0.0,0.0
120200020503,2010,0.0,0.0,0.0
120200020503,2011,0.0,0.0,0.0
120200020503,2012,0.0,0.0,0.0
120200020503,2013,0.0,0.0,0.0
120200020503,2014,0.0,0.0,0.0
120200020503,2015,0.0,0.0,0.0
120200020503,2016,0.0,0.0,0.0
120200020503,2017,0.0,0.0,0.0
120200020503,2018,0.0,0.0,0.0
120200020503,2019,0.0,0.0,0.0
120200020503,2020,0.0,0.0,0.0
120200020504,2000,0.0,0.0,0.0
120200020504,2001,0.0,0.0,0.0
120200020504,2002,0.0,0.0,0.0
120200020504,2003,0.0,0.0,0.0
120200020504,2004,0.0,0.0,0.0
120200020504,2005,0.0,0.0,0.0
120200020504,2006,0.0,0.0,0.0
120200020504,2007,0.0,0.0,0.0
120200020504,2008,0.0,0.0,0.0
120200020504,2009,0.0,0.0,0.0
120200020504,2010,0.0,0.0,0.0
120200020504,2011,0.0,0.0,0.0
120200020504,2012,0.0,0.0,0.0
120200020504,2013,0.0,0.0,0.0
120200020504,2014,0.0,0.0,0.0
120200020504,2015,0.0,0.0,0.0
120200020504,2016,0.0,0.0,0.0
120200020504,2017,0.0,0.0,0.0
120200020504,2018,0.0,0.0,0.0
120200020504,2019,0.0,0.0,0.0
120200020504,2020,0.0,0.0,0.0
120200020505,2000,0.0,0.0,0.0
120200020505,2001,0.0,0.0,0.0
120200020505,2002,0.0,0.0,0.0
120200020505,2003,0.0,0.0,0.0
120200020505,2004,0.0,0.0,0.0
120200020505,2005,0.0,0.0,0.0
120200020505,2006,0.0,0.0,0.0
120200020505,2007,0.0,0.0,0.0
120200020505,2008,0.0,0.0,0.0
120200020505,2009,0.0,0.0,0.0
120200020505,2010,0.0,0.0,0.0
120200020505,2011,0.0,0.0,0.0
120200020505,2012,0.0,0.0,0.0
120200020505,2013,0.0,0.0,0.0
120200020505,2014,0.0,0.0,0.0
120200020505,2015,0.0,0.0,0.0
120200020505,2016,0.0,0.0,0.0
120200020505,2017,0.0,0.0,0.0
120200020505,2018,0.0,0.0,0.0
120200020505,2019,0.0,0.0,0.0
120200020505,2020,0.0,0.0,0.0
120200020506,2000,0.0,0.0,0.0
120200020506,2001,0.0,0.0,0.0
120200020506,2002,0.0,0.0,0.0
120200020506,2003,0.0,0.0,0.0
120200020506,2004,0.0,0.0,0.0
120200020506,2005,0.0,0.0,0.0
120200020506,2006,0.0,0.0,0.0
120200020506,2007,0.0,0.0,0.0
120200020506,2008,0.0,0.0,0.0
120200020506,2009,0.0,0.0,0.0
120200020506,2010,0.0,0.0,0.0
120200020506,2011,0.0,0.0,0.0
120200020506,2012,0.0,0.0,0.0
120200020506,2013,0.0,0.0,0.0
120200020506,2014,0.0,0.0,0.0
120200020506,2015,0.0,0.0,0.0
120200020506,2016,0.0,0.0,0.0
120200020506,2017,0.0,0.0,0.0
120200020506,2018,0.0,0.0,0.0
120200020506,2019,0.0,0.0,0.0
120200020506,2020,0.0,0.0,0.0
120200020507,2000,0.0,0.0,0.0
120200020507,2001,0.0,0.0,0.0
120200020507,2002,0.0,0.0,0.0
120200020507,2003,0.0,0.0,0.0
120200020507,2004,0.0,0.0,0.0
120200020507,2005,0.0,0.0,0.0
120200020507,2006,0.0,0.0,0.0
120200020507,2007,0.0,0.0,0.0
120200020507,2008,0.0,0.0,0.0
120200020507,2009,0.0,0.0,0.0
120200020507,2010,0.0,0.0,0.0
120200020507,2011,0.0,0.0,0.0
120200020507,2012,0.0,0.0,0.0
120200020507,2013,0.0,0.0,0.0
120200020507,2014,0.0,0.0,0.0
120200020507,2015,0.0,0.0,0.0
120200020507,2016,0.0,0.0,0.0
120200020507,2017,0.0,0.0,0.0
120200020507,2018,0.0,0.0,0.0
120200020507,2019,0.0,0.0,0.0
120200020507,2020,0.0,0.0,0.0
120200020508,2000,0.0,0.0,0.0
120200020508,2001,0.0,0.0,0.0
120200020508,2002,0.0,0.0,0.0
120200020508,2003,0.0,0.0,0.0
120200020508,2004,0.0,0.0,0.0
120200020508,2005,0.0,0.0,0.0
120200020508,2006,0.0,0.0,0.0
120200020508,2007,0.0,0.0,0.0
120200020508,2008,0.0,0.0,0.0
120200020508,2009,0.0,0.0,0.0
120200020508,2010,0.0,0.0,0.0
120200020508,2011,0.0,0.0,0.0
120200020508,2012,0.0,0.0,0.0
120200020508,2013,0.0,0.0,0.0
120200020508,2014,0.0,0.0,0.0
120200020508,2015,0.0,0.0,0.0
120200020508,2016,0.0,0.0,0.0
120200020508,2017,0.0,0.0,0.0
120200020508,2018,0.0,0.0,0.0
120200020508,2019,0.0,0.0,0.0
120200020508,2020,0.0,0.0,0.0
120200030101,2000,0.0,0.0,0.0
120200030101,2001,0.0,0.0,0.0
120200030101,2002,0.0,0.0,0.0
120200030101,2003,0.0,0.0,0.0
120200030101,2004,0.0,0.0,0.0
120200030101,2005,0.0,0.0,0.0
120200030101,2006,0.0,0.0,0.0
120200030101,2007,0.0,0.0,0.0
120200030101,2008,0.0,0.0,0.0
120200030101,2009,0.0,0.0,0.0
120200030101,2010,0.0,0.0,0.0
120200030101,2011,0.0,0.0,0.0
120200030101,2012,0.0,0.0,0.0
120200030101,2013,0.0,0.0,0.0
120200030101,2014,0.0,0.0,0.0
120200030101,2015,0.0,0.0,0.0
120200030101,2016,0.0,0.0,0.0
120200030101,2017,0.0,0.0,0.0
120200030101,2018,0.0,0.0,0.0
120200030101,2019,0.0,0.0,0.0
120200030101,2020,0.0,0.0,0.0
120200030102,2000,0.0,0.0,0.0
120200030102,2001,0.0,0.0,0.0
120200030102,2002,0.0,0.0,0.0
120200030102,2003,0.0,0.0,0.0
120200030102,2004,0.0,0.0,0.0
120200030102,2005,0.0,0.0,0.0
120200030102,2006,0.0,0.0,0.0
120200030102,2007,0.0,0.0,0.0
120200030102,2008,0.0,0.0,0.0
120200030102,2009,0.0,0.0,0.0
120200030102,2010,0.0,0.0,0.0
120200030102,2011,0.0,0.0,0.0
120200030102,2012,0.0,0.0,0.0
120200030102,2013,0.0,0.0,0.0
120200030102,2014,0.0,0.0,0.0
120200030102,2015,0.0,0.0,0.0
120200030102,2016,0.0,0.0,0.0
120200030102,2017,0.0,0.0,0.0
120200030102,2018,0.0,0.0,0.0
120200030102,2019,0.0,0.0,0.0
120200030102,2020,0.0,0.0,0.0
120200030103,2000,0.0,0.0,0.0
120200030103,2001,0.0,0.0,0.0
120200030103,2002,0.0,0.0,0.0
120200030103,2003,0.0,0.0,0.0
120200030103,2004,0.0,0.0,0.0
120200030103,2005,0.0,0.0,0.0
120200030103,2006,0.0,0.0,0.0
120200030103,2007,0.0,0.0,0.0
120200030103,2008,0.0,0.0,0.0
120200030103,2009,0.0,0.0,0.0
120200030103,2010,0.0,0.0,0.0
120200030103,2011,0.0,0.0,0.0
120200030103,2012,0.0,0.0,0.0
120200030103,2013,0.0,0.0,0.0
120200030103,2014,0.0,0.0,0.0
120200030103,2015,0.0,0.0,0.0
120200030103,2016,0.0,0.0,0.0
120200030103,2017,0.0,0.0,0.0
120200030103,2018,0.0,0.0,0.0
120200030103,2019,0.0,0.0,0.0
120200030103,2020,0.0,0.0,0.0
120200030104,2000,0.0,0.0,0.0
120200030104,2001,0.0,0.0,0.0
120200030104,2002,0.0,0.0,0.0
120200030104,2003,0.0,0.0,0.0
120200030104,2004,0.0,0.0,0.0
120200030104,2005,0.0,0.0,0.0
120200030104,2006,0.0,0.0,0.0
120200030104,2007,0.0,0.0,0.0
120200030104,2008,0.0,0.0,0.0
120200030104,2009,0.0,0.0,0.0
120200030104,2010,0.0,0.0,0.0
120200030104,2011,0.0,0.0,0.0
120200030104,2012,0.0,0.0,0.0
120200030104,2013,0.0,0.0,0.0
120200030104,2014,0.0,0.0,0.0
120200030104,2015,0.0,0.0,0.0
120200030104,2016,0.0,0.0,0.0
120200030104,2017,0.0,0.0,0.0
120200030104,2018,0.0,0.0,0.0
120200030104,2019,0.0,0.0,0.0
120200030104,2020,0.0,0.0,0.0
120200030105,2000,0.0,0.0,0.0
120200030105,2001,0.0,0.0,0.0
120200030105,2002,0.0,0.0,0.0
120200030105,2003,0.0,0.0,0.0
120200030105,2004,0.0,0.0,0.0
120200030105,2005,0.0,0.0,0.0
120200030105,2006,0.0,0.0,0.0
120200030105,2007,0.0,0.0,0.0
120200030105,2008,0.0,0.0,0.0
120200030105,2009,0.0,0.0,0.0
120200030105,2010,0.0,0.0,0.0
120200030105,2011,0.0,0.0,0.0
120200030105,2012,0.0,0.0,0.0
120200030105,2013,0.0,0.0,0.0
120200030105,2014,0.0,0.0,0.0
120200030105,2015,0.0,0.0,0.0
120200030105,2016,0.0,0.0,0.0
120200030105,2017,0.0,0.0,0.0
120200030105,2018,0.0,0.0,0.0
120200030105,2019,0.0,0.0,0.0
120200030105,2020,0.0,0.0,0.0
120200030201,2000,0.0,0.0,0.0
120200030201,2001,0.0,0.0,0.0
120200030201,2002,0.0,0.0,0.0
120200030201,2003,0.0,0.0,0.0
120200030201,2004,0.0,0.0,0.0
120200030201,2005,0.0,0.0,0.0
120200030201,2006,0.0,0.0,0.0
120200030201,2007,0.0,0.0,0.0
120200030201,2008,0.0,0.0,0.0
120200030201,2009,0.0,0.0,0.0
120200030201,2010,0.0,0.0,0.0
120200030201,2011,0.0,0.0,0.0
120200030201,2012,0.0,0.0,0.0
120200030201,2013,0.0,0.0,0.0
120200030201,2014,0.0,0.0,0.0
120200030201,2015,0.0,0.0,0.0
120200030201,2016,0.0,0.0,0.0
120200030201,2017,0.0,0.0,0.0
120200030201,2018,0.0,0.0,0.0
120200030201,2019,0.0,0.0,0.0
120200030201,2020,0.0,0.0,0.0
120200030202,2000,0.0,0.0,0.0
120200030202,2001,0.0,0.0,0.0
120200030202,2002,0.0,0.0,0.0
120200030202,2003,0.0,0.0,0.0
120200030202,2004,0.0,0.0,0.0
120200030202,2005,0.0,0.0,0.0
120200030202,2006,0.0,0.0,0.0
120200030202,2007,0.0,0.0,0.0
120200030202,2008,0.0,0.0,0.0
120200030202,2009,0.0,0.0,0.0
120200030202,2010,0.0,0.0,0.0
120200030202,2011,0.0,0.0,0.0
120200030202,2012,0.0,0.0,0.0
120200030202,2013,0.0,0.0,0.0
120200030202,2014,0.0,0.0,0.0
120200030202,2015,0.0,0.0,0.0
120200030202,2016,0.0,0.0,0.0
120200030202,2017,0.0,0.0,0.0
120200030202,2018,0.0,0.0,0.0
120200030202,2019,0.0,0.0,0.0
120200030202,2020,0.0,0.0,0.0
120200030203,2000,0.0,0.0,0.0
120200030203,2001,0.0,0.0,0.0
120200030203,2002,0.0,0.0,0.0
120200030203,2003,0.0,0.0,0.0
120200030203,2004,0.0,0.0,0.0
120200030203,2005,0.0,0.0,0.0
120200030203,2006,0.0,0.0,0.0
120200030203,2007,0.0,0.0,0.0
120200030203,2008,0.0,0.0,0.0
120200030203,2009,0.0,0.0,0.0
120200030203,2010,0.0,0.0,0.0
120200030203,2011,0.0,0.0,0.0
120200030203,2012,0.0,0.0,0.0
120200030203,2013,0.0,0.0,0.0
120200030203,2014,0.0,0.0,0.0
120200030203,2015,0.0,0.0,0.0
120200030203,2016,0.0,0.0,0.0
120200030203,2017,0.0,0.0,0.0
120200030203,2018,0.0,0.0,0.0
120200030203,2019,0.0,0.0,0.0
120200030203,2020,0.0,0.0,0.0
120200030204,2000,0.0,0.0,0.0
120200030204,2001,0.0,0.0,0.0
120200030204,2002,0.0,0.0,0.0
120200030204,2003,0.0,0.0,0.0
120200030204,2004,0.0,0.0,0.0
120200030204,2005,0.0,0.0,0.0
120200030204,2006,0.0,0.0,0.0
120200030204,2007,0.0,0.0,0.0
120200030204,2008,0.0,0.0,0.0
120200030204,2009,0.0,0.0,0.0
120200030204,2010,0.0,0.0,0.0
120200030204,2011,0.0,0.0,0.0
120200030204,2012,0.0,0.0,0.0
120200030204,2013,0.0,0.0,0.0
120200030204,2014,0.0,0.0,0.0
120200030204,2015,0.0,0.0,0.0
120200030204,2016,0.0,0.0,0.0
120200030204,2017,0.0,0.0,0.0
120200030204,2018,0.0,0.0,0.0
120200030204,2019,0.0,0.0,0.0
120200030204,2020,0.0,0.0,0.0
120200030205,2000,0.0,0.0,0.0
120200030205,2001,0.0,0.0,0.0
120200030205,2002,0.0,0.0,0.0
120200030205,2003,0.0,0.0,0.0
120200030205,2004,0.0,0.0,0.0
120200030205,2005,0.0,0.0,0.0
120200030205,2006,0.0,0.0,0.0
120200030205,2007,0.0,0.0,0.0
120200030205,2008,0.0,0.0,0.0
120200030205,2009,0.0,0.0,0.0
120200030205,2010,0.0,0.0,0.0
120200030205,2011,0.0,0.0,0.0
120200030205,2012,0.0,0.0,0.0
120200030205,2013,0.0,0.0,0.0
120200030205,2014,0.0,0.0,0.0
120200030205,2015,0.0,0.0,0.0
120200030205,2016,0.0,0.0,0.0
120200030205,2017,0.0,0.0,0.0
120200030205,2018,0.0,0.0,0.0
120200030205,2019,0.0,0.0,0.0
120200030205,2020,0.0,0.0,0.0
120200030206,2000,0.0,0.0,0.0
120200030206,2001,0.0,0.0,0.0
